temp,rain_1h,snow_1h,clouds_all,year,month,day,day_of_week,day_of_year,hour,minute,Clear,Clouds,Drizzle,Fog,Haze,Mist,Rain,Snow,Thunderstorm,traffic_volume
282.737,0.0,0.0,0,2016,10,19,2,293,1,0,True,False,False,False,False,False,False,False,False,403
256.09,0.0,0.0,0,2014,1,30,3,30,21,0,True,False,False,False,False,False,False,False,False,2219
273.95,0.0,0.0,40,2017,12,19,1,353,10,0,False,True,False,False,False,False,False,False,False,4727
271.29,0.0,0.0,90,2017,11,7,1,311,3,0,False,True,False,False,False,False,False,False,False,377
275.74,0.0,0.0,1,2013,3,27,2,86,19,0,True,False,False,False,False,False,False,False,False,3251
274.55,0.0,0.0,1,2016,4,1,4,92,7,0,False,False,False,False,False,False,False,True,False,6558
301.95,0.0,0.0,1,2018,6,16,5,167,17,0,True,False,False,False,False,False,False,False,False,4053
291.12,0.0,0.0,80,2016,9,23,4,267,11,0,False,True,False,False,False,False,False,False,False,4394
296.94,0.0,0.0,20,2016,6,5,6,157,20,0,False,True,False,False,False,False,False,False,False,2890
296.77,0.0,0.0,1,2015,7,28,1,209,1,0,True,False,False,False,False,False,False,False,False,608
260.09,0.0,0.0,1,2017,1,10,1,10,19,0,True,False,False,False,False,False,False,False,False,2597
295.21,0.0,0.0,75,2018,8,21,1,233,16,0,False,True,False,False,False,False,False,False,False,6229
270.89,0.0,0.0,75,2013,3,1,4,60,1,0,False,True,False,False,False,False,False,False,False,395
266.01,0.0,0.0,1,2017,11,19,6,323,9,0,True,False,False,False,False,False,False,False,False,3432
275.68,0.0,0.0,1,2018,3,27,1,86,23,0,True,False,False,False,False,False,False,False,False,1060
295.28,0.0,0.0,40,2017,5,12,4,132,20,0,False,True,False,False,False,False,False,False,False,3626
294.35,1.03,0.0,75,2015,8,6,3,218,22,0,False,False,False,False,False,False,False,False,True,2296
272.35,0.0,0.0,40,2016,3,24,3,84,2,0,False,True,False,False,False,False,False,False,False,262
278.74,0.0,0.0,1,2013,5,12,6,132,23,0,True,False,False,False,False,False,False,False,False,878
293.5,0.0,0.0,40,2016,7,26,1,208,4,0,False,True,False,False,False,False,False,False,False,829
273.14,0.0,0.0,90,2015,12,22,1,356,14,0,False,False,False,False,True,False,False,False,False,5654
292.4,0.0,0.0,1,2017,6,30,4,181,22,0,False,False,False,False,False,False,False,False,True,3318
284.25,0.0,0.0,90,2018,9,25,1,268,16,0,False,False,True,False,False,False,False,False,False,6597
249.35,0.0,0.0,1,2016,1,18,0,18,1,0,True,False,False,False,False,False,False,False,False,335
253.4,0.0,0.0,1,2014,2,25,1,56,9,0,True,False,False,False,False,False,False,False,False,5052
277.28,0.0,0.0,90,2018,3,25,6,84,23,0,False,True,False,False,False,False,False,False,False,984
293.3,0.0,0.0,1,2016,8,31,2,244,10,0,True,False,False,False,False,False,False,False,False,4137
296.57,0.0,0.0,0,2013,6,14,4,165,13,0,True,False,False,False,False,False,False,False,False,5457
278.47,0.0,0.0,1,2017,3,27,0,86,22,0,True,False,False,False,False,False,False,False,False,1884
246.39,0.0,0.0,1,2014,1,28,1,28,4,0,True,False,False,False,False,False,False,False,False,723
299.59,0.0,0.0,36,2016,8,7,6,220,13,0,False,True,False,False,False,False,False,False,False,4799
277.02,0.0,0.0,1,2017,2,22,2,53,5,0,False,False,False,True,False,False,False,False,False,2622
286.62,0.0,0.0,1,2017,7,8,5,189,4,0,False,False,False,False,False,True,False,False,False,433
295.09,5.04,0.0,90,2015,8,22,5,234,20,0,False,False,False,False,False,False,False,False,True,2373
291.16,1.41,0.0,90,2016,6,3,4,155,16,0,False,False,False,False,False,False,True,False,False,5933
291.63,0.0,0.0,90,2018,5,21,0,141,18,0,False,True,False,False,False,False,False,False,False,4586
285.28,0.0,0.0,1,2017,11,27,0,331,23,0,True,False,False,False,False,False,False,False,False,955
275.6,0.0,0.0,40,2014,3,29,5,88,22,0,False,True,False,False,False,False,False,False,False,3008
273.82,0.0,0.0,1,2016,11,21,0,326,19,0,True,False,False,False,False,False,False,False,False,2709
285.31,0.25,0.0,90,2018,8,29,2,241,3,0,False,False,False,False,False,True,False,False,False,372
275.15,0.0,0.0,90,2013,4,23,1,113,17,0,False,False,False,False,False,False,False,True,False,6345
259.26,0.0,0.0,64,2013,12,18,2,352,1,0,False,True,False,False,False,False,False,False,False,417
273.43,0.0,0.0,1,2017,11,27,0,331,5,0,True,False,False,False,False,False,False,False,False,2875
270.22,0.0,0.0,90,2018,2,23,4,54,6,0,False,False,False,False,False,False,False,True,False,4627
258.59,0.0,0.0,90,2017,1,11,2,11,23,0,False,True,False,False,False,False,False,False,False,1052
287.53,0.0,0.0,44,2016,10,4,1,278,5,0,False,True,False,False,False,False,False,False,False,3047
285.82,0.0,0.0,90,2016,11,17,3,322,15,0,False,True,False,False,False,False,False,False,False,5705
279.08,0.0,0.0,1,2017,10,24,1,297,22,0,True,False,False,False,False,False,False,False,False,3068
287.29,0.0,0.0,1,2017,10,17,1,290,22,0,True,False,False,False,False,False,False,False,False,1696
293.21,0.0,0.0,90,2018,7,1,6,182,11,0,False,False,False,False,False,False,True,False,False,3323
272.68,0.0,0.0,90,2013,3,25,0,84,14,0,False,True,False,False,False,False,False,False,False,5000
271.36,0.0,0.0,64,2013,11,15,4,319,7,0,False,False,False,False,False,True,False,False,False,6789
265.59,0.0,0.0,40,2013,11,26,1,330,10,0,False,True,False,False,False,False,False,False,False,4603
292.67,0.0,0.0,75,2018,6,11,0,162,12,0,False,False,False,False,False,False,True,False,False,4763
266.4,0.0,0.0,40,2016,12,8,3,343,9,0,False,False,False,False,False,False,False,True,False,5276
279.1,0.0,0.0,90,2016,4,26,1,117,0,0,False,False,True,False,False,False,False,False,False,545
295.69,0.0,0.0,1,2015,7,14,1,195,9,0,True,False,False,False,False,False,False,False,False,4498
293.81,0.0,0.0,40,2015,9,7,0,250,22,0,False,True,False,False,False,False,False,False,False,1606
248.63,0.0,0.0,1,2014,1,7,1,7,6,0,True,False,False,False,False,False,False,False,False,4114
294.08,0.0,0.0,75,2017,7,20,3,201,0,0,False,False,False,False,False,False,False,False,True,832
289.44,1.09,0.0,80,2016,6,9,3,161,4,0,False,False,False,False,False,False,True,False,False,874
279.15,0.0,0.0,40,2016,11,15,1,320,10,0,False,False,False,False,False,True,False,False,False,4183
304.37,0.0,0.0,0,2013,7,19,4,200,20,0,True,False,False,False,False,False,False,False,False,3254
290.22,0.0,0.0,90,2017,8,14,0,226,9,0,False,False,False,False,False,True,False,False,False,4570
271.68,0.0,0.0,90,2016,12,3,5,338,10,0,False,False,False,False,False,False,False,True,False,4166
279.9,0.0,0.0,90,2013,4,9,1,99,15,0,False,False,False,False,True,False,False,False,False,5849
278.86,0.0,0.0,40,2018,3,3,5,62,19,0,False,True,False,False,False,False,False,False,False,3817
286.19,0.0,0.0,0,2016,9,20,1,264,0,0,True,False,False,False,False,False,False,False,False,578
285.81,0.0,0.0,90,2016,4,21,3,112,0,0,False,False,True,False,False,False,False,False,False,1381
270.08,0.0,0.0,90,2017,12,17,6,351,21,0,False,False,False,False,False,True,False,False,False,2061
272.51,0.0,0.0,90,2017,1,17,1,17,5,0,False,False,False,False,False,True,False,False,False,2597
276.37,0.0,0.0,90,2017,2,22,2,53,7,0,False,False,False,False,False,True,False,False,False,6094
294.0,0.0,0.0,1,2016,8,3,2,216,5,0,False,False,False,True,False,False,False,False,False,2875
289.86,0.0,0.0,40,2013,6,19,2,170,10,0,False,True,False,False,False,False,False,False,False,4857
293.94,0.0,0.0,36,2013,7,31,2,212,15,0,False,True,False,False,False,False,False,False,False,5919
295.46,0.0,0.0,75,2016,5,20,4,141,14,0,False,True,False,False,False,False,False,False,False,5426
294.29,0.0,0.0,90,2018,7,19,3,200,12,0,False,False,False,False,False,True,False,False,False,4861
295.22,0.0,0.0,1,2018,8,4,5,216,23,0,True,False,False,False,False,False,False,False,False,2015
285.2270000000001,0.0,0.0,48,2016,10,19,2,293,15,0,False,True,False,False,False,False,False,False,False,5174
258.79,0.0,0.0,1,2018,2,21,2,52,10,0,True,False,False,False,False,False,False,False,False,4553
298.0,0.0,0.0,75,2016,7,31,6,213,11,0,False,True,False,False,False,False,False,False,False,1825
276.62,0.0,0.0,90,2016,11,30,2,335,13,0,False,False,True,False,False,False,False,False,False,4546
269.24,0.0,0.0,90,2015,12,29,1,363,12,0,False,False,False,False,False,True,False,False,False,3584
289.79,0.0,0.0,1,2018,7,10,1,191,6,0,True,False,False,False,False,False,False,False,False,5886
290.77,0.0,0.0,90,2016,5,24,1,145,2,0,False,False,False,False,False,False,True,False,False,314
271.43,0.0,0.0,90,2018,3,6,1,65,1,0,False,False,False,False,False,True,False,False,False,242
289.19,0.0,0.0,90,2013,5,19,6,139,12,0,False,False,False,False,False,False,True,False,False,4679
271.0,0.0,0.0,90,2013,2,15,4,46,4,0,False,True,False,False,False,False,False,False,False,732
274.69,0.0,0.0,75,2017,11,18,5,322,2,0,False,False,False,False,False,True,False,False,False,496
297.25,0.0,0.0,0,2016,7,17,6,199,18,0,True,False,False,False,False,False,False,False,False,3722
284.48,0.0,0.0,90,2017,4,29,5,119,20,0,False,True,False,False,False,False,False,False,False,3263
260.21,0.0,0.0,75,2013,1,27,6,27,10,0,False,True,False,False,False,False,False,False,False,3245
283.95,0.0,0.0,90,2017,4,18,1,108,9,0,False,False,False,False,False,False,True,False,False,5228
277.35,0.0,0.0,1,2017,2,11,5,42,3,0,True,False,False,False,False,False,False,False,False,334
294.35,0.0,0.0,40,2018,9,14,4,257,6,0,False,True,False,False,False,False,False,False,False,5569
277.23,0.0,0.0,40,2015,12,8,1,342,18,0,False,False,False,False,False,False,True,False,False,4783
273.95,0.0,0.0,90,2017,1,31,1,31,1,0,False,False,True,False,False,False,False,False,False,319
289.37,0.0,0.0,40,2016,8,27,5,240,5,0,False,False,False,False,False,False,True,False,False,744
287.64,0.0,0.0,1,2018,7,31,1,212,6,0,False,False,False,False,False,True,False,False,False,4240
281.67,0.0,0.0,1,2014,5,6,1,126,4,0,True,False,False,False,False,False,False,False,False,824
287.92,0.0,0.0,20,2013,7,3,2,184,5,0,False,True,False,False,False,False,False,False,False,2866
263.72,0.0,0.0,90,2016,2,12,4,43,1,0,False,False,False,False,False,False,False,True,False,414
296.15,0.0,0.0,1,2017,5,5,4,125,15,0,True,False,False,False,False,False,False,False,False,6010
274.15,0.0,0.0,90,2016,11,24,3,329,20,0,False,False,False,False,False,False,True,False,False,2782
283.02,0.0,0.0,40,2017,9,27,2,270,4,0,False,True,False,False,False,False,False,False,False,855
296.54,0.0,0.0,20,2016,7,22,4,204,8,0,False,True,False,False,False,False,False,False,False,4598
273.56,0.0,0.0,90,2017,11,3,4,307,16,0,False,False,False,False,False,False,False,True,False,5086
269.35,0.0,0.0,64,2013,12,17,1,351,14,0,False,True,False,False,False,False,False,False,False,5263
291.81,0.0,0.0,92,2016,6,22,2,174,3,0,False,True,False,False,False,False,False,False,False,382
270.08,0.0,0.0,40,2016,12,21,2,356,4,0,False,True,False,False,False,False,False,False,False,852
283.86,0.0,0.0,5,2016,4,13,2,104,9,0,True,False,False,False,False,False,False,False,False,5483
277.38,0.0,0.0,75,2013,4,5,4,95,9,0,False,False,False,False,True,False,False,False,False,5107
262.94,0.0,0.0,75,2013,12,13,4,347,4,0,False,True,False,False,False,False,False,False,False,773
277.9,0.0,0.0,75,2013,4,5,4,95,6,0,False,True,False,False,False,False,False,False,False,5318
286.23,0.0,0.0,1,2018,5,12,5,132,11,0,True,False,False,False,False,False,False,False,False,4818
255.86,0.0,0.0,75,2018,2,12,0,43,10,0,False,True,False,False,False,False,False,False,False,4307
286.35,0.0,0.0,90,2012,10,9,1,283,14,0,False,True,False,False,False,False,False,False,False,5300
274.5,0.0,0.0,90,2012,10,26,4,300,12,0,False,False,False,False,False,True,False,False,False,5943
284.21,0.0,0.0,90,2018,9,21,4,264,8,0,False,False,False,False,False,True,False,False,False,5653
298.7,0.0,0.0,1,2015,6,27,5,178,19,0,True,False,False,False,False,False,False,False,False,3590
291.74,0.51,0.0,75,2016,7,10,6,192,8,0,False,False,False,False,False,False,False,False,True,2407
286.19,0.0,0.0,90,2016,4,24,6,115,19,0,False,False,False,False,False,True,False,False,False,3260
265.09,0.0,0.0,1,2017,2,6,0,37,9,0,True,False,False,False,False,False,False,False,False,4885
292.14,0.0,0.0,0,2016,8,4,3,217,23,0,True,False,False,False,False,False,False,False,False,1424
281.03,0.0,0.0,90,2013,4,27,5,117,3,0,False,False,False,False,False,False,True,False,False,383
274.29,0.0,0.0,90,2018,1,19,4,19,11,0,False,True,False,False,False,False,False,False,False,4936
298.91,0.0,0.0,0,2016,6,8,2,160,16,0,True,False,False,False,False,False,False,False,False,6566
282.06,0.76,0.0,90,2016,5,10,1,131,7,0,False,False,True,False,False,False,False,False,False,6239
286.15,0.0,0.0,1,2018,4,30,0,120,5,0,False,False,False,False,False,False,True,False,False,2871
304.13,0.0,0.0,0,2013,7,18,3,199,11,0,True,False,False,False,False,False,False,False,False,5228
289.08,0.0,0.0,90,2017,10,1,6,274,22,0,False,False,False,False,False,False,True,False,False,1686
290.88,0.0,0.0,90,2013,5,31,4,151,2,0,False,False,False,False,False,False,True,False,False,339
303.1,0.0,0.0,24,2016,6,19,6,171,12,0,False,True,False,False,False,False,False,False,False,5155
273.81,0.0,0.0,1,2013,3,23,5,82,14,0,True,False,False,False,False,False,False,False,False,4740
271.57,0.0,0.0,90,2013,2,18,0,49,19,0,False,True,False,False,False,False,False,False,False,2816
264.6,0.0,0.0,64,2013,12,21,5,355,5,0,False,True,False,False,False,False,False,False,False,724
279.87,0.0,0.0,90,2017,11,14,1,318,15,0,False,False,True,False,False,False,False,False,False,5730
274.15,0.0,0.0,1,2013,11,18,0,322,15,0,True,False,False,False,False,False,False,False,False,5622
276.66,0.0,0.0,1,2017,2,22,2,53,2,0,False,False,False,True,False,False,False,False,False,313
297.29,0.0,0.0,90,2017,6,7,2,158,22,0,False,False,False,False,False,False,False,False,True,2349
278.762,0.0,0.0,36,2016,10,27,3,301,10,0,False,True,False,False,False,False,False,False,False,4164
299.58,0.0,0.0,0,2016,9,19,0,263,15,0,True,False,False,False,False,False,False,False,False,4944
264.61,0.0,0.0,1,2017,2,9,3,40,14,0,True,False,False,False,False,False,False,False,False,5327
270.95,0.0,0.0,75,2017,2,24,4,55,3,0,False,False,False,False,False,False,False,True,False,334
292.96,0.52,0.0,36,2014,6,1,6,152,21,0,False,False,False,False,False,True,False,False,False,2413
278.59,0.0,0.0,20,2017,5,12,4,132,7,0,False,True,False,False,False,False,False,False,False,6815
277.81,0.0,0.0,90,2013,5,2,3,122,17,0,False,True,False,False,False,False,False,False,False,6299
275.09,0.0,0.0,1,2017,4,5,2,95,4,0,False,False,False,False,True,False,False,False,False,843
272.29,0.0,0.0,90,2018,3,20,1,79,15,0,False,False,False,False,False,False,True,False,False,5690
295.84,0.0,0.0,88,2014,7,12,5,193,0,0,False,False,False,False,False,True,False,False,False,1465
294.86,0.0,0.0,90,2017,9,20,2,263,3,0,False,False,False,False,False,False,False,False,True,350
263.15,0.0,0.0,40,2014,2,21,4,52,15,0,False,True,False,False,False,False,False,False,False,3429
294.17,1.15,0.0,1,2018,8,26,6,238,9,0,False,False,False,False,False,True,False,False,False,3408
291.85,2.41,0.0,90,2018,8,24,4,236,9,0,False,False,False,False,False,False,False,False,True,4971
244.82,0.0,0.0,11,2013,2,2,5,33,3,0,False,True,False,False,False,False,False,False,False,354
259.9,0.0,0.0,75,2018,2,24,5,55,9,0,False,False,False,True,False,False,False,False,False,3753
291.16,0.0,0.0,1,2017,6,1,3,152,22,0,True,False,False,False,False,False,False,False,False,2290
285.88,0.0,0.0,90,2012,11,22,3,327,12,0,False,True,False,False,False,False,False,False,False,3461
280.58,0.0,0.0,75,2018,4,11,2,101,15,0,False,True,False,False,False,False,False,False,False,5768
277.96,0.0,0.0,90,2016,5,13,4,134,21,0,False,True,False,False,False,False,False,False,False,2983
289.22,0.0,0.0,90,2017,6,11,6,162,11,0,False,False,False,False,False,True,False,False,False,3401
276.81,0.0,0.0,90,2017,3,24,4,83,11,0,False,False,True,False,False,False,False,False,False,5276
263.61,0.0,0.0,1,2018,2,18,6,49,3,0,True,False,False,False,False,False,False,False,False,302
279.16,0.76,0.0,90,2016,5,13,4,134,7,0,False,False,False,False,False,False,True,False,False,6102
271.84,0.0,0.0,90,2017,3,18,5,77,10,0,False,True,False,False,False,False,False,False,False,4262
285.22,0.0,0.0,90,2013,5,26,6,146,1,0,False,False,True,False,False,False,False,False,False,768
294.83,0.0,0.0,1,2013,9,22,6,265,14,0,True,False,False,False,False,False,False,False,False,4410
284.22,0.0,0.0,90,2016,11,17,3,322,18,0,False,True,False,False,False,False,False,False,False,4380
266.42,0.0,0.0,90,2016,12,6,1,341,21,0,False,False,False,False,False,False,False,True,False,2304
273.41,0.0,0.0,90,2013,4,23,1,113,20,0,False,False,False,False,False,False,False,True,False,2904
251.08,0.0,0.0,5,2017,1,6,4,6,10,0,True,False,False,False,False,False,False,False,False,4484
299.75,0.0,0.0,1,2018,6,14,3,165,15,0,True,False,False,False,False,False,False,False,False,6192
287.76,0.0,0.0,5,2017,10,8,6,281,10,0,True,False,False,False,False,False,False,False,False,3612
297.888,0.0,0.0,0,2016,7,19,1,201,2,0,True,False,False,False,False,False,False,False,False,287
271.15,0.0,0.0,20,2017,1,18,2,18,8,0,False,False,False,False,True,False,False,False,False,5736
289.37,0.0,0.0,1,2016,9,12,0,256,5,0,True,False,False,False,False,False,False,False,False,2818
291.55,0.0,0.0,90,2017,8,26,5,238,13,0,False,False,False,False,False,False,True,False,False,4740
273.22,0.0,0.0,1,2017,11,27,0,331,0,0,True,False,False,False,False,False,False,False,False,539
283.08,0.0,0.0,75,2017,3,5,6,64,23,0,False,True,False,False,False,False,False,False,False,1001
269.41,0.0,0.0,5,2018,4,4,2,94,13,0,False,False,False,False,True,False,False,False,False,4793
286.09,0.0,0.0,1,2014,4,21,0,111,20,0,True,False,False,False,False,False,False,False,False,2963
265.81,0.0,0.0,90,2017,12,20,2,354,12,0,False,True,False,False,False,False,False,False,False,5090
285.99,0.0,0.0,90,2013,5,27,0,147,1,0,False,True,False,False,False,False,False,False,False,514
286.44,0.0,0.0,40,2013,6,2,6,153,7,0,False,True,False,False,False,False,False,False,False,1486
282.46,0.0,0.0,0,2016,10,13,3,287,12,0,True,False,False,False,False,False,False,False,False,4512
287.42,0.0,0.0,90,2017,10,12,3,285,12,0,False,True,False,False,False,False,False,False,False,5084
267.5,0.0,0.0,90,2016,1,21,3,21,9,0,False,False,False,False,False,True,False,False,False,4823
267.15,0.0,0.0,1,2014,2,18,1,49,6,0,True,False,False,False,False,False,False,False,False,5221
301.2,0.0,0.0,1,2015,9,15,1,258,14,0,True,False,False,False,False,False,False,False,False,5351
264.81,0.0,0.0,90,2014,3,4,1,63,14,0,False,True,False,False,False,False,False,False,False,5234
302.3,0.0,0.0,40,2017,7,12,2,193,14,0,False,True,False,False,False,False,False,False,False,5356
275.09,0.0,0.0,90,2016,11,18,4,323,14,0,False,False,False,False,False,False,True,False,False,4694
292.75,0.0,0.0,90,2017,5,15,0,135,13,0,False,False,False,False,False,False,False,False,True,4601
300.34,0.0,0.0,0,2013,8,30,4,242,21,0,True,False,False,False,False,False,False,False,False,3181
256.59,0.0,0.0,0,2014,2,1,5,32,0,0,True,False,False,False,False,False,False,False,False,1126
273.21,0.0,0.0,40,2016,12,3,5,338,15,0,False,True,False,False,False,False,False,False,False,5121
269.59,0.0,0.0,90,2014,1,30,3,30,3,0,False,True,False,False,False,False,False,False,False,382
298.08,0.0,0.0,90,2018,6,21,3,172,17,0,False,True,False,False,False,False,False,False,False,5997
288.56,0.0,0.0,8,2013,7,27,5,208,7,0,True,False,False,False,False,False,False,False,False,2043
291.03,0.0,0.0,40,2016,5,24,1,145,4,0,False,True,False,False,False,False,False,False,False,877
256.15,0.0,0.0,1,2017,12,27,2,361,22,0,True,False,False,False,False,False,False,False,False,3074
271.84,0.0,0.0,90,2017,3,18,5,77,9,0,False,True,False,False,False,False,False,False,False,3771
297.2,0.0,0.0,1,2015,7,28,1,209,11,0,True,False,False,False,False,False,False,False,False,4590
294.43,0.0,0.0,1,2015,8,14,4,226,2,0,True,False,False,False,False,False,False,False,False,348
271.09,0.0,0.0,5,2017,12,19,1,353,19,0,True,False,False,False,False,False,False,False,False,3323
299.42,0.0,0.0,40,2017,7,28,4,209,12,0,False,True,False,False,False,False,False,False,False,5399
274.21,0.0,0.0,90,2013,5,4,5,124,22,0,False,False,True,False,False,False,False,False,False,2898
292.55,0.0,0.0,1,2016,5,18,2,139,19,0,True,False,False,False,False,False,False,False,False,2490
289.81,0.0,0.0,90,2017,7,13,3,194,22,0,False,True,False,False,False,False,False,False,False,2894
251.8,0.0,0.0,90,2014,1,1,2,1,9,0,False,True,False,False,False,False,False,False,False,1258
289.14,0.0,0.0,1,2014,5,29,3,149,2,0,True,False,False,False,False,False,False,False,False,287
296.83,0.0,0.0,40,2013,8,15,3,227,13,0,False,True,False,False,False,False,False,False,False,5506
290.51,0.0,0.0,40,2017,10,3,1,276,18,0,False,True,False,False,False,False,False,False,False,4652
270.756,0.0,0.0,0,2017,2,17,4,48,3,0,True,False,False,False,False,False,False,False,False,349
300.22,0.0,0.0,0,2016,8,14,6,227,16,0,True,False,False,False,False,False,False,False,False,4282
276.22,0.0,0.0,1,2017,3,7,1,66,22,0,True,False,False,False,False,False,False,False,False,2816
288.77,0.0,0.0,90,2013,5,9,3,129,22,0,False,False,False,False,False,False,True,False,False,2227
286.11,0.0,0.0,0,2013,8,9,4,221,3,0,False,False,False,False,False,True,False,False,False,396
251.16,0.0,0.0,1,2017,1,13,4,13,1,0,True,False,False,False,False,False,False,False,False,365
282.62,0.0,0.0,1,2013,9,17,1,260,2,0,True,False,False,False,False,False,False,False,False,233
288.47,0.0,0.0,75,2013,5,1,2,121,21,0,False,True,False,False,False,False,False,False,False,2498
264.72,0.0,0.0,75,2016,12,9,4,344,16,0,False,False,False,False,False,False,False,True,False,6512
273.88,0.0,0.0,90,2017,11,5,6,309,12,0,False,True,False,False,False,False,False,False,False,4256
293.66,0.0,0.0,1,2013,7,2,1,183,8,0,True,False,False,False,False,False,False,False,False,5704
296.35,0.0,0.0,75,2018,8,18,5,230,21,0,False,True,False,False,False,False,False,False,False,3442
285.38,0.25,0.0,88,2013,6,6,3,157,6,0,False,False,True,False,False,False,False,False,False,5791
290.8,0.0,0.0,0,2016,6,17,4,169,4,0,True,False,False,False,False,False,False,False,False,878
263.86,0.0,0.0,90,2014,3,5,2,64,4,0,False,True,False,False,False,False,False,False,False,785
289.4,0.25,0.0,0,2013,8,8,3,220,3,0,False,False,False,False,False,False,True,False,False,388
274.68,0.0,0.0,1,2018,1,10,2,10,5,0,False,False,False,False,False,True,False,False,False,2944
268.9,0.0,0.0,5,2016,12,31,5,366,14,0,True,False,False,False,False,False,False,False,False,4571
273.02,0.0,0.0,1,2017,3,15,2,74,16,0,True,False,False,False,False,False,False,False,False,6552
271.01,0.0,0.0,40,2016,11,27,6,332,3,0,False,False,False,True,False,False,False,False,False,307
292.31,0.0,0.0,0,2013,8,10,5,222,21,0,True,False,False,False,False,False,False,False,False,3460
297.01,0.0,0.0,48,2013,7,12,4,193,22,0,False,True,False,False,False,False,False,False,False,2873
299.93,0.0,0.0,75,2018,6,17,6,168,19,0,False,False,False,False,False,False,True,False,False,3613
272.17,0.0,0.0,64,2014,1,13,0,13,6,0,False,True,False,False,False,False,False,False,False,5700
291.59,0.0,0.0,75,2017,6,17,5,168,21,0,False,False,True,False,False,False,False,False,False,3651
272.62,0.0,0.0,1,2016,3,21,0,81,0,0,True,False,False,False,False,False,False,False,False,591
296.47,0.0,0.0,20,2016,7,23,5,205,21,0,False,True,False,False,False,False,False,False,False,2
267.78,0.0,0.0,20,2014,2,18,1,49,5,0,False,True,False,False,False,False,False,False,False,2686
279.22,0.0,0.0,1,2017,5,4,3,124,6,0,True,False,False,False,False,False,False,False,False,5941
276.35,0.0,0.0,90,2017,3,24,4,83,2,0,False,False,True,False,False,False,False,False,False,313
296.22,0.0,0.0,40,2017,9,4,0,247,15,0,False,True,False,False,False,False,False,False,False,4347
292.11,0.25,0.0,90,2016,7,10,6,192,9,0,False,False,False,False,False,True,False,False,False,3062
276.33,0.0,0.0,90,2013,4,23,1,113,16,0,False,False,False,False,False,False,False,True,False,6519
266.89,0.0,0.0,1,2013,3,21,3,80,18,0,True,False,False,False,False,False,False,False,False,4747
272.03,0.0,0.0,64,2013,12,4,2,338,3,0,False,False,False,False,False,True,False,False,False,371
294.301,0.0,0.0,92,2016,7,16,5,198,23,0,False,False,False,False,False,False,True,False,False,1854
298.38,0.0,0.0,1,2015,8,30,6,242,14,0,True,False,False,False,False,False,False,False,False,4335
295.62,0.0,0.0,90,2016,7,11,0,193,2,0,False,True,False,False,False,False,False,False,False,291
296.88,0.0,0.0,1,2017,9,16,5,259,5,0,False,False,False,False,False,False,False,False,True,828
296.92,0.0,0.0,20,2017,8,8,1,220,11,0,False,True,False,False,False,False,False,False,False,4730
298.18,0.0,0.0,1,2015,9,8,1,251,14,0,True,False,False,False,False,False,False,False,False,5232
272.62,0.0,0.0,5,2018,3,28,2,87,7,0,False,False,False,False,False,True,False,False,False,6650
290.41,0.0,0.0,1,2017,10,16,0,289,15,0,True,False,False,False,False,False,False,False,False,5746
282.33,0.0,0.0,90,2015,10,9,4,282,9,0,False,True,False,False,False,False,False,False,False,4956
260.35,0.0,0.0,1,2017,2,2,3,33,3,0,True,False,False,False,False,False,False,False,False,332
297.58,0.0,0.0,40,2017,7,23,6,204,17,0,False,True,False,False,False,False,False,False,False,3881
284.25,0.0,0.0,90,2015,10,5,0,278,22,0,False,True,False,False,False,False,False,False,False,1678
287.111,0.0,0.0,92,2016,4,21,3,112,12,0,False,False,False,False,False,False,True,False,False,5197
273.71,0.0,0.0,90,2013,5,5,6,125,7,0,False,False,True,False,False,False,False,False,False,1337
289.24,0.0,0.0,40,2015,7,1,2,182,10,0,False,True,False,False,False,False,False,False,False,4273
281.29,0.0,0.0,90,2015,10,28,2,301,4,0,False,False,False,False,False,True,False,False,False,910
279.05,0.0,0.0,64,2013,11,8,4,312,21,0,False,False,False,False,False,False,True,False,False,2937
255.8,0.0,0.0,64,2013,12,15,6,349,14,0,False,True,False,False,False,False,False,False,False,3937
290.85,0.0,0.0,1,2018,9,6,3,249,11,0,True,False,False,False,False,False,False,False,False,4727
281.04,0.0,0.0,1,2013,4,8,0,98,19,0,True,False,False,False,False,False,False,False,False,3143
297.74,0.76,0.0,1,2016,9,6,1,250,2,0,False,False,False,False,False,True,False,False,False,249
270.7,0.0,0.0,90,2016,1,6,2,6,0,0,False,True,False,False,False,False,False,False,False,757
272.77,0.51,0.0,90,2014,4,3,3,93,19,0,False,False,False,False,False,False,True,False,False,2472
279.96,0.0,0.0,1,2017,4,22,5,112,0,0,True,False,False,False,False,False,False,False,False,1638
300.28,0.0,0.0,1,2015,7,18,5,199,19,0,True,False,False,False,False,False,False,False,False,3385
279.28,0.0,0.0,40,2017,4,5,2,95,9,0,False,True,False,False,False,False,False,False,False,5008
281.09,0.0,0.0,1,2015,10,4,6,277,0,0,True,False,False,False,False,False,False,False,False,1401
255.01,0.0,0.0,40,2018,2,8,3,39,8,0,False,False,False,False,False,False,False,True,False,5395
295.03,0.0,0.0,1,2016,8,29,0,242,2,0,True,False,False,False,False,False,False,False,False,295
270.87,0.0,0.0,40,2016,12,21,2,356,5,0,False,True,False,False,False,False,False,False,False,2558
286.28,0.0,0.0,75,2017,9,17,6,260,11,0,False,True,False,False,False,False,False,False,False,4372
